proteinID,ligandID,runID,affinity,rmsdLB,rmsdUB
7RE0-no-extra,Mrv1909-12231902552D,2,-12.4,0.000,0.000
7RE0-no-extra,Mrv1909-12231902552D,3,-12.4,0.000,0.000
7RE0-no-extra,Mrv1909-12231902552D,4,-12.4,0.000,0.000
7RE0-no-extra,Mrv1909-12231902552D,5,-12.4,0.000,0.000
7RE0-no-extra,Mrv1909-12231902552D,6,-12.4,0.000,0.000
7RE0-no-extra,Mrv1909-12231902552D,7,-12.4,0.000,0.000
7RE0-no-extra,Mrv1909-12231902552D,8,-12.4,0.000,0.000
7RE0-no-extra,Mrv1909-12231902552D,9,-12.4,0.000,0.000
7RE0-no-extra,Mrv1909-12231902552D,10,-12.4,0.000,0.000
7RE0-no-extra,Mrv1909-12171921492D,0,-13.8,0.000,0.000
7RE0-no-extra,Mrv1909-12171921492D,1,-13.7,0.000,0.000
7RE0-no-extra,Mrv1909-12171921492D,2,-13.8,0.000,0.000
7RE0-no-extra,Mrv1909-12171921492D,3,-13.8,0.000,0.000
7RE0-no-extra,Mrv1909-12171921492D,4,-13.8,0.000,0.000
7RE0-no-extra,Mrv1909-12171921492D,5,-13.7,0.000,0.000
7RE0-no-extra,Mrv1909-12171921492D,6,-13.8,0.000,0.000
7RE0-no-extra,Mrv1909-12171921492D,7,-13.8,0.000,0.000
7RE0-no-extra,Mrv1909-12171921492D,8,-13.8,0.000,0.000
7RE0-no-extra,Mrv1909-12171921492D,9,-13.8,0.000,0.000
7RE0-no-extra,Mrv1909-12171921492D,10,-13.8,0.000,0.000
7RE0-zinc,Mrv1909-09142016392D,0,-13.2,0.000,0.000
7RE0-zinc,Mrv1909-09142016392D,1,-13.2,0.000,0.000
7RE0-zinc,Mrv1909-09142016392D,2,-13.2,0.000,0.000
7RE0-zinc,Mrv1909-09142016392D,3,-13.2,0.000,0.000
7RE0-zinc,Mrv1909-09142016392D,4,-13.2,0.000,0.000
7RE0-zinc,Mrv1909-09142016392D,5,-13.2,0.000,0.000
7RE0-zinc,Mrv1909-09142016392D,6,-13.2,0.000,0.000
7RE0-zinc,Mrv1909-09142016392D,7,-13.2,0.000,0.000
7RE0-zinc,Mrv1909-09142016392D,8,-13.2,0.000,0.000
7RE0-zinc,Mrv1909-09142016392D,9,-13.2,0.000,0.000
7RE0-zinc,Mrv1909-09142016392D,10,-13.2,0.000,0.000
7RE0-no-extra,Mrv1909-11302222542D,0,-15.2,0.000,0.000
7RE0-no-extra,Mrv1909-11302222542D,1,-15.2,0.000,0.000
7RE0-no-extra,Mrv1909-11302222542D,2,-15.2,0.000,0.000
7RE0-no-extra,Mrv1909-11302222542D,3,-15.2,0.000,0.000
7RE0-no-extra,Mrv1909-11302222542D,4,-15.2,0.000,0.000
7RE0-no-extra,Mrv1909-11302222542D,5,-15.2,0.000,0.000
7RE0-no-extra,Mrv1909-11302222542D,6,-15.2,0.000,0.000
7RE0-no-extra,Mrv1909-11302222542D,7,-15.2,0.000,0.000
7RE0-no-extra,Mrv1909-11302222542D,8,-15.2,0.000,0.000
7RE0-no-extra,Mrv1909-11302222542D,9,-15.2,0.000,0.000
7RE0-no-extra,Mrv1909-11302222542D,10,-15.2,0.000,0.000
7RE0-no-extra,Mrv1909-11222222552D,0,-14.8,0.000,0.000
7RE0-no-extra,Mrv1909-11222222552D,1,-14.8,0.000,0.000
7RE0-no-extra,Mrv1909-11222222552D,2,-14.8,0.000,0.000
7RE0-no-extra,Mrv1909-11222222552D,3,-14.8,0.000,0.000
7RE0-no-extra,Mrv1909-11222222552D,4,-14.8,0.000,0.000
7RE0-no-extra,Mrv1909-11222222552D,5,-14.8,0.000,0.000
7RE0-no-extra,Mrv1909-11222222552D,6,-14.8,0.000,0.000
7RE0-no-extra,Mrv1909-11222222552D,7,-14.8,0.000,0.000
7RE0-no-extra,Mrv1909-11222222552D,8,-14.8,0.000,0.000
7RE0-no-extra,Mrv1909-11222222552D,9,-14.8,0.000,0.000
7RE0-no-extra,Mrv1909-11222222552D,10,-14.8,0.000,0.000
7RE0-no-extra,Mrv1909-12181921482D,0,-11.4,0.000,0.000
7RE0-no-extra,Mrv1909-12181921482D,1,-11.4,0.000,0.000
7RE0-no-extra,Mrv1909-12181921482D,2,-11.4,0.000,0.000
7RE0-no-extra,Mrv1909-12181921482D,3,-11.4,0.000,0.000
7RE0-no-extra,Mrv1909-12181921482D,4,-11.4,0.000,0.000
7RE0-no-extra,Mrv1909-12181921482D,5,-11.4,0.000,0.000
7RE0-no-extra,Mrv1909-12181921482D,6,-11.4,0.000,0.000
7RE0-no-extra,Mrv1909-12181921482D,7,-11.4,0.000,0.000
7RE0-no-extra,Mrv1909-12181921482D,8,-11.4,0.000,0.000
7RE0-no-extra,Mrv1909-12181921482D,9,-11.4,0.000,0.000
7RE0-no-extra,Mrv1909-12181921482D,10,-11.4,0.000,0.000
7RE0-zinc,Mrv1909-10112218422D,0,-13.8,0.000,0.000
7RE0-zinc,Mrv1909-10112218422D,1,-13.8,0.000,0.000
7RE0-zinc,Mrv1909-10112218422D,2,-13.7,0.000,0.000
7RE0-zinc,Mrv1909-10112218422D,3,-13.8,0.000,0.000
7RE0-zinc,Mrv1909-10112218422D,4,-13.8,0.000,0.000
7RE0-zinc,Mrv1909-10112218422D,5,-13.8,0.000,0.000
7RE0-zinc,Mrv1909-10112218422D,6,-13.8,0.000,0.000
7RE0-zinc,Mrv1909-10112218422D,7,-13.8,0.000,0.000
7RE0-zinc,Mrv1909-10112218422D,8,-13.8,0.000,0.000
7RE0-zinc,Mrv1909-10112218422D,9,-13.8,0.000,0.000
7RE0-zinc,Mrv1909-10112218422D,10,-13.8,0.000,0.000
7RE0-no-extra,Mrv1909-12101919052D,0,-13.5,0.000,0.000
7RE0-no-extra,Mrv1909-12101919052D,1,-13.5,0.000,0.000
7RE0-no-extra,Mrv1909-12101919052D,2,-13.5,0.000,0.000
7RE0-no-extra,Mrv1909-12101919052D,3,-13.5,0.000,0.000
7RE0-no-extra,Mrv1909-12101919052D,4,-13.5,0.000,0.000
7RE0-no-extra,Mrv1909-12101919052D,5,-13.5,0.000,0.000
7RE0-no-extra,Mrv1909-12101919052D,6,-13.5,0.000,0.000
7RE0-no-extra,Mrv1909-12101919052D,7,-13.5,0.000,0.000
7RE0-no-extra,Mrv1909-12101919052D,8,-13.5,0.000,0.000
7RE0-no-extra,Mrv1909-12101919052D,9,-13.5,0.000,0.000
7RE0-no-extra,Mrv1909-12101919052D,10,-13.5,0.000,0.000
7RE0-zinc,Mrv1909-09142016392D,0,-12.6,0.000,0.000
7RE0-zinc,Mrv1909-09142016392D,1,-12.6,0.000,0.000
7RE0-zinc,Mrv1909-09142016392D,2,-12.6,0.000,0.000
7RE0-zinc,Mrv1909-09142016392D,3,-12.6,0.000,0.000
7RE0-zinc,Mrv1909-09142016392D,4,-12.6,0.000,0.000
7RE0-zinc,Mrv1909-09142016392D,5,-12.6,0.000,0.000
7RE0-zinc,Mrv1909-09142016392D,6,-12.6,0.000,0.000
7RE0-zinc,Mrv1909-09142016392D,7,-12.6,0.000,0.000
7RE0-zinc,Mrv1909-09142016392D,8,-12.7,0.000,0.000
7RE0-zinc,Mrv1909-09142016392D,9,-12.7,0.000,0.000
7RE0-zinc,Mrv1909-09142016392D,10,-12.6,0.000,0.000
7RE0-zinc,Mrv1909-11142221202D,0,-14.2,0.000,0.000
7RE0-zinc,Mrv1909-11142221202D,1,-14.2,0.000,0.000
7RE0-zinc,Mrv1909-11142221202D,2,-14.2,0.000,0.000
7RE0-zinc,Mrv1909-11142221202D,3,-14.2,0.000,0.000
7RE0-zinc,Mrv1909-11142221202D,4,-14.2,0.000,0.000
7RE0-zinc,Mrv1909-11142221202D,5,-14.2,0.000,0.000
7RE0-zinc,Mrv1909-11142221202D,6,-14.1,0.000,0.000
7RE0-zinc,Mrv1909-11142221202D,7,-14.1,0.000,0.000
7RE0-zinc,Mrv1909-11142221202D,8,-14.1,0.000,0.000
7RE0-zinc,Mrv1909-11142221202D,9,-14.1,0.000,0.000
7RE0-zinc,Mrv1909-11142221202D,10,-14.2,0.000,0.000
7RE0-zinc,Mrv1909-12171921492D,0,-13.6,0.000,0.000
7RE0-zinc,Mrv1909-12171921492D,1,-13.6,0.000,0.000
7RE0-zinc,Mrv1909-12171921492D,2,-13.6,0.000,0.000
7RE0-zinc,Mrv1909-12171921492D,3,-13.6,0.000,0.000
7RE0-zinc,Mrv1909-12171921492D,4,-13.6,0.000,0.000
7RE0-zinc,Mrv1909-12171921492D,5,-13.6,0.000,0.000
7RE0-zinc,Mrv1909-12171921492D,6,-13.6,0.000,0.000
7RE0-zinc,Mrv1909-12171921492D,7,-13.6,0.000,0.000
7RE0-zinc,Mrv1909-12171921492D,8,-13.6,0.000,0.000
7RE0-zinc,Mrv1909-12171921492D,9,-13.6,0.000,0.000
7RE0-zinc,Mrv1909-12171921492D,10,-13.6,0.000,0.000
7RE0-zinc,Mrv1909-09132216432D-1704021550567,0,-12.5,0.000,0.000
7RE0-zinc,Mrv1909-09132216432D-1704021550567,1,-12.5,0.000,0.000
7RE0-zinc,Mrv1909-09132216432D-1704021550567,2,-12.5,0.000,0.000
7RE0-zinc,Mrv1909-09132216432D-1704021550567,3,-12.5,0.000,0.000
7RE0-zinc,Mrv1909-09132216432D-1704021550567,4,-12.5,0.000,0.000
7RE0-zinc,Mrv1909-09132216432D-1704021550567,5,-12.5,0.000,0.000
7RE0-zinc,Mrv1909-09132216432D-1704021550567,6,-12.5,0.000,0.000
7RE0-zinc,Mrv1909-09132216432D-1704021550567,7,-12.5,0.000,0.000
7RE0-zinc,Mrv1909-09132216432D-1704021550567,8,-12.5,0.000,0.000
7RE0-zinc,Mrv1909-09132216432D-1704021550567,9,-12.5,0.000,0.000
7RE0-zinc,Mrv1909-09132216432D-1704021550567,10,-12.5,0.000,0.000
7RE0-no-extra,Mrv1909-12152020022D-1704021550328,0,-13.0,0.000,0.000
7RE0-no-extra,Mrv1909-12152020022D-1704021550328,1,-13.0,0.000,0.000
7RE0-no-extra,Mrv1909-12152020022D-1704021550328,2,-13.0,0.000,0.000
7RE0-no-extra,Mrv1909-12152020022D-1704021550328,3,-13.0,0.000,0.000
7RE0-no-extra,Mrv1909-12152020022D-1704021550328,4,-13.0,0.000,0.000
7RE0-no-extra,Mrv1909-12152020022D-1704021550328,5,-13.0,0.000,0.000
7RE0-no-extra,Mrv1909-12152020022D-1704021550328,6,-13.0,0.000,0.000
7RE0-no-extra,Mrv1909-12152020022D-1704021550328,7,-13.0,0.000,0.000
7RE0-no-extra,Mrv1909-12152020022D-1704021550328,8,-13.0,0.000,0.000
7RE0-no-extra,Mrv1909-12152020022D-1704021550328,9,-13.0,0.000,0.000
7RE0-no-extra,Mrv1909-12152020022D-1704021550328,10,-13.0,0.000,0.000
7RE0-zinc,Mrv1909-10112218212D,0,-12.3,0.000,0.000
